TARGET,FixedAcidity,VolatileAcidity,CitricAcid,ResidualSugar,Chlorides,FreeSulfurDioxide,TotalSulfurDioxide,Density,pH,Sulphates,Alcohol,LabelAppeal,AcidIndex,STARS
4,17.3,-0.24,0.33,84.3,0.048,29.0,152.0,0.9962,3.1,0.54,5.4,1,8,2.0
4,11.1,0.62,0.24,1.1,-0.088,6.0,62.0,0.9934,4.39,1.95,10.4,1,8,2.0
4,11.5,-0.78,-0.24,3.7,1.124,-169.0,208.0,1.06645,2.91,0.29,15.8,0,7,1.0
2,31.2,1.25,0.46,36.4,0.217,184.0,29.0,0.96911,2.84,1.73,12.5,0,8,1.0
4,-3.8,0.26,0.96,1.2,-0.216,135.0,-37.0,0.9908,3.06,0.4,11.0,-1,6,1.0
2,6.6,0.48,0.49,18.15,0.442,41.0,-105.0,0.95463,3.28,-1.14,8.7,-2,7,2.0
3,6.6,0.43,-1.34,45.4,0.264,42.0,159.0,1.00249,2.04,0.54,15.7,-1,7,2.0
3,6.2,0.44,-0.11,22.0,0.096,203.0,807.0,0.99771,3.54,0.72,9.2,0,7,2.0
5,-3.0,1.24,0.32,1.1,-0.396,304.0,501.0,0.95103,2.07,0.41,11.0,1,7,2.0
4,-2.5,-0.09,0.13,7.8,0.042,117.0,-236.0,0.97428,3.23,0.37,9.2,1,7,2.0
0,-8.8,0.66,0.41,2.6,0.274,-180.0,88.0,1.02045,2.75,1.37,10.3,-1,11,1.0
2,21.2,0.28,1.6,32.1,-0.41,-205.0,42.0,1.01222,3.03,0.42,13.1,-2,7,1.0
5,5.6,0.86,0.58,1.25,0.034,29.0,-215.0,0.99129,3.09,1.53,12.4,0,6,2.0
4,10.4,0.22,0.35,-0.4,0.039,393.0,290.0,0.9994,3.24,0.42,6.0,0,7,1.0
5,8.0,-0.38,-0.09,1.1,0.048,103.0,150.0,0.99168,3.09,0.47,5.1,2,9,4.0
5,0.6,-1.04,0.52,14.1,0.11,20.0,385.0,0.94953,4.25,-0.08,9.0,1,7,1.0
3,18.0,0.17,-0.98,8.2,0.028,44.0,21.0,0.99272,3.09,0.41,23.7,-1,8,1.0
6,16.8,-0.49,0.31,-99.2,0.03,36.0,-761.0,0.9233,3.22,0.95,16.7,0,7,3.0
3,-0.5,0.38,0.29,9.9,-0.15,154.0,146.0,1.0209,3.11,0.37,7.1,-1,7,2.0
5,7.3,0.33,-0.34,-9.75,0.038,32.0,-228.0,0.96259,3.36,0.3,11.9,0,8,2.0
4,6.1,0.32,0.43,1.6,0.05,-185.0,688.0,0.99346,3.27,0.47,8.6,1,8,3.0
5,2.3,-0.95,-0.53,-1.7,0.042,166.0,355.0,1.00202,3.14,0.37,15.1,0,7,3.0
3,19.2,0.16,0.36,65.6,0.032,-115.0,106.0,1.04235,3.15,0.4,10.8,1,8,1.0
4,-0.3,0.31,0.76,8.6,1.22,-247.0,-509.0,0.9956,2.95,0.52,9.8,1,8,2.0
3,7.6,0.34,0.29,7.6,0.04,580.0,215.0,0.9965,3.11,-0.75,5.6,-1,8,1.0
3,2.7,0.11,1.97,1.6,0.612,503.0,90.0,0.99008,2.49,0.52,12.2,-1,6,2.0
5,6.0,0.4,-0.38,-36.9,0.047,-80.0,431.0,0.9947,1.91,-0.98,6.0,1,7,2.0
5,4.5,1.38,0.27,8.9,0.051,52.0,186.0,0.9928,3.23,-0.66,7.3,1,8,2.0
3,0.1,-0.17,0.35,3.1,0.059,102.0,249.0,0.9971,2.07,1.51,8.5,0,7,1.0
6,9.6,0.4,-0.99,45.9,-0.326,386.0,-130.0,0.995,3.2,-0.86,7.5,2,8,4.0
2,7.8,-0.53,0.09,-55.6,0.043,10.0,80.0,0.99128,3.08,0.38,9.9,-1,8,2.0
5,6.9,0.72,-0.09,-46.5,0.204,-113.0,87.0,0.98693,2.01,0.45,12.8,1,8,3.0
3,6.5,0.43,-0.52,-10.25,0.032,25.0,131.0,0.99565,3.23,0.51,5.6,0,7,2.0
4,6.4,0.69,0.27,47.0,0.503,-33.0,331.0,0.9948,3.28,0.35,10.2,0,7,3.0
3,17.2,0.64,1.74,34.9,0.611,71.0,476.0,0.9495,3.31,0.54,12.8,0,7,2.0
3,-0.4,0.32,0.22,-31.9,-0.426,-202.0,133.0,0.9979,3.22,0.67,10.4,-1,7,1.0
2,1.1,1.73,0.8,8.2,0.442,102.0,324.0,0.99538,3.12,-2.17,11.4,-1,7,1.0
3,-1.6,0.3,-1.78,11.0,0.042,36.0,318.0,0.96052,3.15,-0.97,7.4,0,6,1.0
5,6.7,-0.05,1.5,2.0,0.072,245.0,74.0,0.99064,4.44,0.65,12.5,1,7,4.0
2,13.7,0.2,0.32,47.0,0.046,18.0,80.0,0.99043,2.92,-1.02,2.85,-2,7,1.0
0,10.7,0.22,-0.63,52.4,-0.518,37.0,181.0,0.998,2.87,1.88,9.5,0,11,1.0
3,0.7,0.29,1.28,1.0,0.038,-20.0,28.0,0.99164,3.35,0.45,16.0,0,6,3.0
4,14.3,0.19,1.08,-34.7,-0.28,109.0,-209.0,0.99186,2.95,0.95,11.3,0,7,3.0
4,6.4,0.21,0.3,5.6,0.044,38.0,160.0,0.9949,2.99,-0.42,6.1,0,7,3.0
2,9.1,0.16,0.26,57.4,-0.308,28.0,-232.0,0.97273,3.3,0.43,14.7,-1,9,2.0
4,-10.3,0.045,-0.63,57.9,-0.397,36.0,522.0,0.96549,3.32,0.42,3.7,0,7,1.0
6,16.8,0.44,0.82,1.3,-0.459,26.0,84.0,0.99609,5.12,-0.14,10.7,2,8,2.0
5,7.1,1.52,-0.12,44.05,0.033,26.0,118.0,1.0235,2.37,-1.23,11.1,0,8,4.0
1,-2.7,0.19,0.24,-26.0,-0.474,3.0,-197.0,0.99362,3.24,-0.57,6.7,-2,6,1.0
3,-5.1,0.34,0.36,4.9,0.363,-517.0,193.0,1.04085,3.15,0.49,9.7,0,7,1.0
3,13.2,2.035,0.1,11.5,0.053,226.0,744.0,0.99362,4.27,-1.07,9.3,0,7,2.0
2,18.1,0.18,1.78,7.1,0.041,220.0,110.0,0.98396,3.2,1.45,9.2,-2,8,1.0
0,17.6,-0.83,0.23,28.0,0.032,169.0,-289.0,1.02598,3.13,0.4,2.3,-1,9,1.0
5,19.9,0.24,0.45,75.2,0.176,-191.0,771.0,0.98745,2.32,0.47,5.3,1,10,2.0
5,6.2,0.66,-0.09,1.2,0.186,29.0,75.0,0.9892,1.24,0.39,12.8,-1,7,2.0
7,10.2,0.16,0.19,1.2,0.051,39.0,122.0,0.99058,4.25,2.34,11.3,2,7,3.0
5,17.0,1.3,-1.28,-24.3,0.041,-162.0,127.0,0.99524,3.05,0.53,-1.0,0,6,3.0
6,9.0,-0.15,0.27,1.5,-0.194,37.0,81.0,1.02029,3.2,1.43,14.4,2,6,2.0
4,0.9,1.34,0.7,51.5,0.053,-20.0,114.0,1.02795,3.39,0.77,6.9,0,7,1.0
4,6.6,0.23,-0.11,11.4,-0.02,162.0,131.0,0.99604,1.85,0.98,11.5,0,7,2.0
3,-1.8,0.25,3.23,-43.1,0.044,-223.0,-234.0,0.96072,3.34,2.07,12.5,0,6,1.0
3,6.2,0.31,0.23,3.3,-0.007,-175.0,-249.0,0.99429,3.35,-0.06,14.3,0,7,2.0
3,7.2,1.63,0.28,-19.3,0.046,6.0,41.0,0.99665,3.17,1.76,10.9,-1,8,1.0
3,17.7,0.41,0.01,2.8,-0.498,39.0,-287.0,1.03418,2.45,-0.13,8.3,0,7,2.0
6,7.9,-1.0,0.49,8.2,-0.118,32.0,164.0,0.9368,3.29,0.6,-1.6,1,9,2.0
5,7.3,-0.56,0.49,1.2,0.266,-107.0,92.0,1.01126,3.38,-0.69,2.5,1,7,2.0
0,8.5,-0.96,0.72,2.2,0.072,-8.0,29.0,0.95757,2.95,0.05,4.8,0,14,1.0
5,11.6,-0.73,1.49,1.1,0.13,-38.0,140.0,0.9927,2.71,3.31,5.6,0,7,3.0
1,3.5,1.09,-1.08,-11.3,0.053,-127.0,465.0,1.03722,3.29,-0.49,9.9,-1,8,1.0
4,7.2,0.04,0.32,8.5,1.045,47.0,572.0,0.9956,3.19,0.4,9.4,0,8,2.0
2,19.2,0.15,0.34,5.1,0.249,34.0,-110.0,0.9942,3.01,1.5,9.6,-1,7,1.0
3,13.7,0.36,-1.4,40.9,-0.353,250.0,119.0,0.98041,3.75,0.9,17.1,-1,8,3.0
3,6.4,0.25,-0.55,45.6,0.038,15.0,385.0,0.97493,3.14,-1.18,-1.2,-1,7,2.0
4,10.9,-0.85,0.3,60.6,-0.346,13.0,128.0,0.94382,3.19,0.49,9.7,1,8,1.0
4,17.8,0.28,0.68,-110.5,0.05,195.0,378.0,0.993,1.94,0.71,16.5,0,8,3.0
6,6.1,0.04,0.28,63.75,0.032,65.0,330.0,0.97532,2.44,0.47,11.16666667,1,7,3.0
5,0.4,0.18,1.98,21.0,0.539,44.0,377.0,0.9939,3.3,-0.93,13.5,1,7,3.0
5,9.2,-0.03,0.34,119.4,-0.546,31.0,93.0,1.02398,2.93,-1.09,8.6,0,10,4.0
6,6.7,0.28,0.28,-90.5,-0.973,-166.0,100.0,0.98399,3.26,0.56,11.7,1,7,3.0
5,17.8,0.68,0.24,11.2,0.301,199.0,302.0,0.94296,3.12,0.43,10.9,0,8,4.0
0,8.3,0.6,1.18,2.6,0.085,280.0,24.0,0.9984,2.09,0.94,9.2,-1,9,1.0
7,-3.9,0.7,0.29,-57.7,0.052,228.0,127.0,0.99551,3.48,0.56,10.5,2,7,3.0
3,6.6,0.22,0.28,12.05,0.261,210.0,276.0,1.01867,4.68,0.45,6.0,0,7,1.0
4,7.5,1.62,1.82,7.2,-0.704,213.0,48.0,0.96376,2.06,-0.81,6.0,0,8,3.0
4,15.0,0.23,-0.85,12.7,-0.292,50.0,-307.0,0.9987,2.8,0.4,9.8,1,8,2.0
2,6.4,-1.13,0.4,-15.7,0.167,63.0,146.0,0.99289,3.17,-0.46,11.0,-2,7,1.0
3,11.8,0.19,0.57,1.4,0.287,37.0,27.0,0.96228,1.67,2.01,10.2,-2,8,1.0
4,6.3,0.06,0.49,97.8,0.045,226.0,317.0,0.9957,3.97,0.4,9.0,0,8,2.0
5,6.4,-0.29,1.52,7.8,-0.122,52.0,209.0,0.94476,3.21,0.42,15.9,1,7,3.0
4,6.7,0.24,0.32,15.6,0.023,-102.0,109.0,0.99145,3.34,0.35,12.6,0,7,2.0
3,1.4,0.15,-0.57,1.0,0.122,27.0,-137.0,1.04281,2.92,0.41,13.1,-1,8,1.0
3,15.1,0.25,-0.92,-32.3,0.055,67.0,-605.0,0.998,3.58,0.47,10.0,0,7,1.0
5,7.2,0.36,1.54,5.7,0.038,26.0,-151.0,1.00143,2.98,0.44,26.1,0,8,2.0
0,11.3,1.08,0.67,5.2,0.086,360.0,19.0,0.9988,2.91,0.98,13.2,1,13,1.0
4,1.5,0.37,0.3,2.7,-0.087,64.0,362.0,0.97038,3.97,-0.51,9.1,-1,9,3.0
2,-3.0,1.1,0.16,-60.0,0.033,209.0,308.0,0.99058,4.5,-1.24,12.4,0,7,1.0
4,9.7,1.4,0.24,-112.9,-0.366,-72.0,104.0,1.02227,2.84,0.15,8.2,0,8,1.0
6,12.5,0.26,-0.88,5.2,-0.556,213.0,190.0,0.99,3.4,-0.26,12.3,0,7,3.0
3,-2.0,0.28,0.37,34.3,-0.293,163.0,76.0,1.02033,4.26,-0.95,11.1,0,8,2.0
4,6.3,1.0,-0.54,-116.0,0.034,241.0,7.0,0.97129,3.39,0.49,9.1,0,8,1.0
2,2.4,0.62,0.24,3.85,0.031,224.0,34.0,0.99575,4.13,0.36,14.4,0,8,1.0
3,7.3,0.31,-0.23,68.9,0.048,47.0,67.0,1.04032,2.28,1.52,9.1,0,8,2.0
3,-2.2,0.2,1.61,55.9,0.05,51.0,439.0,0.9985,3.21,1.57,9.2,-1,8,2.0
0,11.0,0.07,0.28,1.4,0.464,36.0,83.0,0.95571,3.33,0.93,10.9,0,6,1.0
5,7.4,0.38,-0.89,8.3,0.052,44.0,168.0,0.99627,2.4,0.52,4.4,2,8,1.0
0,11.7,0.47,0.49,-50.8,0.085,17.0,355.0,0.99515,2.44,0.6,16.7,-1,10,1.0
0,9.2,1.24,0.39,0.9,1.048,-311.0,-109.0,1.09469,3.95,0.28,12.6,-1,10,1.0
4,5.3,1.05,0.13,7.0,0.63,130.0,378.0,0.99558,3.06,-2.64,9.4,1,7,1.0
5,6.9,-0.93,1.77,-8.5,0.049,-228.0,552.0,0.99505,3.66,2.22,6.8,1,9,2.0
0,8.8,0.17,-0.94,28.7,0.04,39.0,148.0,1.03195,2.68,1.19,12.0,-1,9,1.0
4,9.6,-0.23,-0.79,32.5,0.482,45.0,10.0,0.9814,3.31,-0.52,14.4,-1,7,3.0
0,6.9,1.0,0.5,13.3,0.053,321.0,194.0,0.94979,3.09,0.45,9.4,0,8,1.0
3,-0.9,-0.13,1.19,-56.8,-0.179,6.0,-476.0,1.00163,2.6,0.32,12.7,0,10,2.0
6,8.6,0.35,-1.17,7.8,0.05,43.0,384.0,0.95518,3.22,1.55,13.8,0,7,4.0
1,-2.4,0.32,-0.34,-22.9,-0.043,18.0,129.0,1.03871,3.22,0.79,12.7,-1,7,1.0
5,8.0,1.44,0.29,-1.7,0.029,52.0,307.0,0.97858,3.31,0.33,12.9,1,8,1.0
0,9.9,0.8,0.07,3.6,0.071,16.0,40.0,0.9991,4.61,1.58,9.4,0,11,1.0
5,4.4,0.2,-0.98,48.2,-0.05,200.0,353.0,0.9783,0.71,0.69,-0.3,0,8,1.0
4,6.7,0.65,0.49,4.7,0.034,-65.0,407.0,1.0227,4.23,-0.85,16.3,0,7,1.0
4,2.7,1.4,-1.11,-45.4,0.211,-60.0,154.0,1.02959,3.18,0.57,10.5,1,7,2.0
3,6.1,1.24,0.51,55.2,0.542,68.0,2.0,0.98535,3.08,0.01,6.4,-1,7,1.0
4,16.8,0.12,0.33,-2.0,0.052,52.5,723.0,0.9976,3.04,0.13,10.2,-1,9,2.0
5,15.5,0.27,-1.61,24.5,-0.854,15.0,122.0,0.96726,2.97,0.51,11.9,1,8,2.0
5,-3.7,0.18,-0.66,10.5,0.511,57.0,-207.0,1.0419,3.32,-0.31,11.1,1,7,3.0
3,17.5,0.09,0.56,-47.7,0.072,38.0,181.0,1.0342,3.29,0.0,7.8,-1,11,2.0
6,6.4,1.13,1.45,9.1,1.048,35.0,127.0,1.01741,3.7,-0.42,5.7,1,7,3.0
3,1.1,0.2,0.41,36.8,0.044,273.0,166.0,0.9954,3.94,0.58,9.8,-1,7,2.0
3,7.8,0.29,0.34,3.15,0.179,41.0,253.0,0.99153,3.24,-1.16,9.6,0,8,1.0
5,2.0,0.63,0.33,6.7,0.037,32.0,155.0,1.01364,4.47,-0.48,15.5,0,8,4.0
6,-5.1,0.65,-1.2,1.1,0.715,132.0,110.0,0.9917,3.46,0.77,10.5,2,7,3.0
3,5.9,0.32,-0.76,25.7,-0.396,24.0,545.0,0.9934,2.51,0.45,4.4,-1,7,1.0
3,11.7,0.34,0.31,16.4,0.051,133.0,-169.0,0.99834,3.06,-0.22,8.4,0,7,1.0
5,13.9,-0.49,0.45,19.5,-0.177,-18.0,497.0,0.94986,3.62,1.93,10.6,1,8,3.0
3,5.2,0.355,0.08,13.5,0.56,211.0,392.0,1.01529,3.97,-1.14,5.1,-1,6,2.0
5,6.3,0.76,0.28,6.3,0.034,45.0,152.0,0.9921,3.22,1.37,11.6,0,7,1.0
0,5.8,0.68,0.44,62.6,0.075,16.0,-209.0,1.00937,2.32,0.14,9.5,1,8,1.0
3,-4.7,-1.15,-1.21,11.1,0.063,203.0,48.0,1.02726,3.69,1.51,6.4,0,7,1.0
4,19.3,-0.97,0.11,8.9,0.049,33.0,152.0,1.03797,3.18,1.13,10.6,0,9,1.0
5,17.3,-0.99,0.36,-30.6,0.039,37.0,130.0,0.99946,3.23,1.94,8.8,1,7,3.0
2,9.8,0.31,0.28,49.7,-0.44,13.0,369.0,0.95011,3.18,0.45,9.5,-1,11,2.0
3,-4.8,0.26,1.76,-8.8,0.43,58.0,473.0,1.01307,3.42,0.68,5.9,-1,8,1.0
2,7.2,-0.92,0.27,11.4,0.034,40.0,174.0,0.98714,1.87,0.44,9.0,-1,8,2.0
4,-0.4,1.07,0.57,47.7,0.042,15.0,93.0,1.00466,2.02,-0.56,7.8,0,10,2.0
5,7.9,-0.74,-0.22,2.7,0.15,64.0,122.0,1.01448,3.12,1.13,12.0,0,9,3.0
2,6.1,-0.9,-1.33,57.6,0.072,53.0,100.0,1.04706,2.58,1.76,10.9,-1,7,2.0
3,7.4,-0.93,0.22,5.25,0.649,-251.0,180.0,0.9926,3.87,0.14,14.2,-1,8,1.0
4,-4.7,-0.26,-0.47,-41.3,-0.229,22.0,86.0,1.00648,3.23,0.58,18.8,-1,6,4.0
3,18.5,0.4,0.32,5.6,0.357,122.0,47.0,1.01754,3.38,0.77,16.5,-2,10,1.0
4,6.3,0.18,-1.17,3.4,0.053,212.0,119.0,1.01397,3.11,-0.16,9.2,0,7,1.0
3,7.4,1.03,1.53,71.8,0.542,28.0,105.0,0.9962,3.13,0.35,12.0,0,8,2.0
5,6.6,-0.27,0.86,16.3,0.057,133.0,182.0,0.99756,3.35,0.3,23.3,1,7,3.0
3,7.3,0.24,-0.61,3.6,0.024,35.0,119.0,0.9928,2.77,1.81,17.4,0,8,3.0
6,9.0,0.17,0.31,47.7,-0.523,316.0,132.0,0.8969,3.43,0.86,14.2,1,7,3.0
4,11.2,0.29,0.28,-45.4,0.026,27.0,107.0,0.99308,3.36,0.37,8.3,0,6,2.0
4,6.4,-0.59,0.28,46.5,-0.133,165.0,-22.0,1.04716,3.81,0.57,10.3,0,7,2.0
5,16.3,0.41,0.24,-48.5,0.034,260.0,-344.0,0.98487,2.09,0.5,13.5,0,6,3.0
4,6.6,-2.13,0.3,-16.5,-0.971,18.0,143.0,1.03247,4.46,-2.33,12.9,0,7,2.0
4,18.9,0.77,0.86,9.3,-0.145,-254.0,-160.0,0.9972,2.9,0.61,10.2,0,9,1.0
3,7.2,0.7,1.27,2.5,0.076,256.0,88.0,0.99126,3.53,0.55,10.2,0,8,2.0
7,-0.8,-0.07,-1.11,53.5,0.056,213.0,69.5,0.98847,4.21,1.16,7.7,1,8,3.0
6,12.5,0.24,0.68,3.8,0.027,-32.0,-240.0,0.992,3.55,0.49,7.1,0,6,3.0
4,6.5,-1.12,0.29,-44.05,0.037,-243.0,419.0,0.96599,3.19,0.62,14.4,1,7,4.0
4,-1.7,1.09,0.26,1.3,0.348,20.0,71.0,0.9926,3.04,3.36,9.9,0,8,2.0
0,10.8,0.78,1.0,14.6,0.084,60.0,-69.0,0.9984,4.67,2.84,9.3,0,12,1.0
6,7.0,0.17,0.74,-46.3,0.045,24.0,-83.0,0.98717,3.26,0.38,5.4,0,8,2.0
4,6.5,0.18,0.49,7.7,-0.518,34.0,169.0,0.95334,3.11,0.37,9.3,0,7,2.0
7,6.2,0.37,-1.23,13.1,-0.225,-40.0,86.0,1.03403,3.04,0.26,15.8,1,7,4.0
2,11.1,0.84,0.49,60.1,-0.281,266.0,139.0,0.99855,2.22,0.49,12.1,-1,9,2.0
3,6.4,0.82,0.18,-26.6,0.379,21.0,116.0,0.99736,2.06,1.98,9.2,0,7,2.0
5,14.8,0.26,0.23,10.6,0.034,-155.0,213.0,0.96166,3.46,2.73,15.2,0,5,1.0
5,18.3,0.47,0.19,8.3,0.032,24.0,142.0,1.01558,2.71,0.45,12.5,1,7,2.0
1,6.6,0.81,0.33,8.5,0.042,-207.0,141.0,0.99546,2.27,1.64,10.4,-2,7,1.0
3,-8.6,0.23,0.47,62.2,0.043,-70.0,295.0,0.9953,3.27,-0.02,11.4,0,7,1.0
4,5.2,0.17,0.27,-17.6,-0.331,11.0,68.0,1.02735,2.32,-0.8,9.0,1,6,1.0
2,7.1,0.25,-0.33,-28.0,0.051,-44.0,135.0,0.9906,3.23,0.68,11.1,-2,7,1.0
5,5.5,0.16,0.31,1.2,0.026,299.0,38.0,0.9898,3.22,-0.94,12.45,1,6,2.0
4,5.5,0.21,0.36,14.2,-0.481,54.0,133.0,1.04299,2.71,0.48,8.8,1,7,3.0
6,6.1,1.9,0.15,9.8,0.376,-2.0,125.0,1.02021,3.36,0.47,11.6,2,7,2.0
3,0.4,0.16,0.86,-8.1,-0.33,-56.0,125.0,0.97631,3.23,-0.12,7.6,-1,9,3.0
5,-4.7,0.22,-1.25,70.6,-0.286,-27.0,328.0,0.99296,3.17,-0.16,11.2,1,7,2.0
2,-4.8,0.16,0.26,7.1,0.054,41.0,315.0,0.9966,2.69,0.56,10.1,-1,8,2.0
2,6.2,-0.02,-1.43,50.1,0.064,29.0,465.0,0.99565,4.47,0.54,2.7,-1,7,1.0
3,-4.2,0.25,2.83,-40.5,-0.142,-39.0,294.0,0.99018,3.03,-0.44,12.4,-1,9,1.0
5,5.8,0.96,0.07,-38.1,0.031,-148.0,77.0,0.90101,4.72,2.14,11.1,0,6,3.0
4,9.4,0.58,1.0,11.8,0.463,364.0,274.0,0.98,2.55,0.63,9.6,1,8,2.0
4,6.6,0.23,-1.32,3.9,0.045,-167.0,509.0,0.98407,2.63,0.36,11.3,-1,7,1.0
6,6.1,0.34,-0.14,67.6,0.024,186.0,105.0,1.02436,2.62,0.67,6.7,1,7,3.0
4,6.6,0.17,0.26,-72.4,0.095,160.0,463.0,0.99388,3.16,0.37,10.0,0,7,3.0
4,8.3,-0.57,-0.39,3.2,0.13,14.0,101.0,0.9928,2.63,-0.33,11.5,1,9,3.0
5,15.6,0.43,1.0,-17.6,0.03,254.0,429.0,1.03337,2.17,1.21,11.6,1,9,2.0
3,6.9,0.76,0.28,-13.4,0.056,29.0,183.0,0.97107,3.17,-0.74,5.3,0,8,2.0
3,8.7,0.63,0.06,-9.5,0.086,-5.0,81.0,1.0002,3.48,0.74,12.1,-1,10,1.0
0,10.1,1.405,0.53,44.8,0.128,-52.0,300.0,1.00611,2.25,0.84,12.2,0,13,1.0
0,8.3,0.22,0.42,2.0,0.08,157.0,27.0,0.9974,2.42,1.91,15.9,2,9,1.0
5,7.5,0.27,1.01,-52.8,-0.072,38.0,541.0,1.02697,3.12,0.46,10.8,1,8,4.0
2,17.0,0.26,0.26,75.85,0.056,48.0,179.0,0.95295,4.73,0.4,10.0,-1,7,1.0
4,3.8,0.11,-1.01,32.8,0.045,391.0,-302.0,0.9928,3.02,0.05,11.1,0,7,2.0
4,-5.4,0.32,0.22,16.7,0.553,-152.0,401.0,0.9979,3.82,0.67,10.4,0,7,2.0
3,14.3,0.18,0.16,60.2,-0.412,-180.0,194.0,0.9974,3.26,0.45,4.7,0,8,1.0
3,8.1,0.62,0.37,-36.4,0.05,30.0,340.0,0.96075,3.17,0.49,13.9,-1,9,2.0
4,3.5,0.68,0.02,31.9,0.501,24.0,104.0,0.94794,3.44,0.35,2.8,0,6,2.0
4,4.5,-0.32,-0.3,29.6,0.957,-161.0,412.0,0.99066,2.98,1.88,12.4,0,9,2.0
0,6.8,0.38,0.54,9.9,0.037,-108.0,-26.0,0.99326,3.11,2.05,11.5,0,7,1.0
5,-0.9,0.26,1.02,5.0,0.028,-19.0,-227.0,0.9936,2.03,2.03,15.1,1,8,3.0
5,5.9,0.36,-0.86,-57.3,-0.351,40.0,-108.0,0.9917,3.33,0.51,10.6,1,7,1.0
4,5.5,0.32,0.13,1.3,0.443,45.0,156.0,0.99184,2.77,0.38,10.7,1,6,2.0
4,10.3,0.41,0.01,-24.7,0.101,20.0,70.0,0.99411,3.32,0.42,10.0,1,7,2.0
6,-1.2,0.17,0.34,12.8,0.093,-193.0,175.0,0.94468,2.27,1.86,9.6,2,7,4.0
4,6.6,0.31,-1.18,71.3,0.407,328.0,164.0,0.97711,3.13,0.39,14.5,2,7,2.0
5,17.1,0.55,0.32,3.6,0.622,22.0,93.0,0.99144,3.08,0.44,12.5,0,8,3.0
0,9.0,0.96,0.0,-48.8,0.22,223.0,-325.0,0.98625,3.35,0.57,9.3,-1,10,1.0
3,10.4,0.17,0.92,-121.4,0.076,22.0,486.0,0.9996,3.15,1.44,14.6,-1,11,1.0
4,2.1,0.83,0.31,14.5,0.319,39.0,479.0,0.9986,3.31,0.5,-2.5,0,8,3.0
4,5.9,-1.01,0.29,4.6,-0.512,55.0,100.0,1.03775,3.21,-1.18,16.2,0,6,2.0
4,-2.8,0.14,0.74,65.5,0.403,-132.0,165.0,0.991,3.08,0.24,12.3,0,9,2.0
5,15.6,0.39,0.22,31.5,0.048,53.0,173.0,0.99304,2.47,-0.53,12.9,2,7,3.0
5,5.9,1.05,-0.27,1.3,-0.392,24.0,495.0,0.99232,3.52,0.47,14.3,1,7,2.0
6,6.9,0.3,0.3,68.15,0.037,-137.0,28.0,0.98691,3.07,0.32,12.7,2,8,3.0
4,5.2,0.82,0.55,-69.4,0.053,92.0,246.0,0.99061,2.06,-0.37,9.2,1,8,2.0
4,7.5,-1.3,0.03,4.1,0.08,272.0,321.0,0.99592,3.02,0.47,9.2,1,8,2.0
3,11.3,-0.71,0.51,13.1,-0.496,29.0,-449.0,0.97283,3.06,0.64,9.7,0,10,1.0
4,9.4,0.69,0.09,7.6,0.284,-2.0,-69.0,1.04607,4.27,0.09,10.1,0,7,2.0
4,12.4,0.32,1.56,30.6,-0.225,-256.0,74.0,1.0525,3.27,0.66,5.3,0,9,1.0
2,8.0,1.55,-0.23,15.55,0.057,135.5,366.5,0.99972,3.9,0.63,12.0,1,10,2.0
4,6.2,1.0,-1.34,7.9,-0.349,242.0,-33.0,0.95629,5.24,1.91,16.7,1,7,4.0
3,6.8,0.35,-0.94,72.7,0.041,-239.0,161.0,0.94827,3.13,0.4,3.5,-1,9,2.0
4,17.9,0.17,0.21,-117.6,0.006,44.0,423.0,0.98252,1.79,0.86,9.7,1,6,2.0
0,20.6,0.58,0.46,2.1,0.095,-234.0,-679.0,0.99488,3.26,0.56,9.8,-1,10,1.0
3,6.3,-0.76,0.09,-11.8,0.05,-260.0,-102.0,0.98145,2.17,0.57,3.9,1,7,2.0
3,-2.3,0.32,1.99,1.3,0.274,139.0,135.0,0.9949,3.43,-0.53,14.3,0,10,1.0
3,15.4,0.2,0.06,-28.1,0.042,178.0,156.0,0.96736,3.67,0.55,8.1,0,8,1.0
0,5.0,0.17,-1.19,-17.45,0.05,212.0,154.0,0.99971,2.94,0.43,2.2,2,8,2.0
1,12.5,0.31,0.29,10.5,-1.065,21.0,145.0,1.04818,2.63,0.35,7.4,-2,8,1.0
6,7.1,0.33,0.3,3.3,0.034,30.0,460.0,1.03096,3.91,-0.59,12.3,1,8,1.0
3,17.1,0.36,1.02,1.6,0.024,-229.0,-340.0,0.95163,4.56,0.49,11.9,-1,9,3.0
4,0.8,0.36,0.59,5.6,0.152,60.0,-54.0,0.97085,3.04,1.05,9.4,1,12,1.0
4,6.2,0.29,0.25,64.2,0.046,173.0,38.0,0.99454,2.27,0.7,9.6,1,7,1.0
5,5.7,0.26,-0.07,1.8,0.039,-118.0,27.0,1.00392,3.48,0.52,12.2,0,6,1.0
5,6.5,1.17,0.27,1.4,0.057,41.0,-201.0,1.03386,3.22,1.17,9.5,1,7,3.0
4,2.3,1.31,0.99,72.7,0.396,27.0,126.0,0.9675,2.34,1.25,16.7,1,8,2.0
5,5.7,1.0,0.53,2.2,0.019,243.0,432.0,1.00792,3.06,1.4,10.5,1,6,2.0
5,0.7,0.21,-0.14,2.5,0.04,272.0,410.0,0.99128,3.32,-0.98,12.4,1,8,2.0
0,11.7,0.3,0.68,49.3,0.38,37.5,467.0,1.02698,2.32,0.51,16.0,0,9,1.0
